"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","48596.900","48596.900","7614464","11206656","10514432","12222464"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","31129.600","31129.600","10518528","11546624","10727424","13926400"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","2","1","31080.700","31080.700","10657792","11550720","10752000","14020608"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","26401.300","26401.300","10752000","10768384","unavailable","14041088"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","26848.900","26848.900","10768384","10924032","unavailable","14041088"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","2","1","27556.400","27556.400","10924032","10915840","unavailable","14073856"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","3","1","31668.300","31668.300","10915840","11030528","unavailable","14073856"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","4","1","23922.900","23922.900","11030528","10952704","unavailable","14082048"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","5","1","31904.200","31904.200","10952704","10944512","unavailable","14082048"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","6","1","26469.900","26469.900","10948608","11042816","unavailable","14118912"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","7","1","27887.100","27887.100","11042816","10973184","unavailable","14118912"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","8","1","27669.300","27669.300","10973184","10842112","unavailable","14118912"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","9","1","26232.000","26232.000","10842112","10985472","unavailable","14118912"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","30.400","15.200","12144640","12144640","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","29.500","14.750","12148736","12148736","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","29.700","14.850","12148736","12148736","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","29.900","14.950","12148736","12148736","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","29.400","14.700","12156928","12156928","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","0","3","36.400","12.133","12148736","12148736","unavailable","14200832"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","1","3","35.200","11.733","12148736","12148736","unavailable","14200832"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","2","3","35.100","11.700","12148736","12148736","unavailable","14200832"
